session_id,target
513,8.891052688737938e-09
514,0.009258753607354698
515,0.008141807542586752
516,0.006268723220665139
517,0.00600837271273002
518,3.712179952729556e-06
519,0.02575444576281095
520,0.00016187030240839677
521,0.0568172447378457
522,0.06499847667509083
523,3.8884111052244387e-07
524,0.00070366127263953
525,0.06723824547294478
526,1.4258897974309509e-05
527,0.0006684517907741714
528,0.008330187163261043
529,0.003223933020010858
530,1.3994959584736623e-08
531,6.380984424785442e-05
532,0.003630148784618131
533,4.943323734087877e-11
534,0.013564988631795814
535,4.5587312888474897e-10
536,0.06503498554190287
537,6.216758108687614e-05
538,0.0026632115953802815
539,0.00043207896694796714
540,2.3118489956908308e-07
541,0.00011098275317709722
542,0.008347339194949541
543,0.00025682738174069347
544,0.005645769997154862
545,1.376775580747837e-05
546,0.00015995053444446192
547,0.0015899143595501897
548,1.0500702949055566e-08
549,0.0009350623367798578
550,4.7739428459920875e-05
551,0.012085597587985162
552,0.11299974053395617
553,4.5972047264327924e-10
554,2.6238463782869356e-07
555,4.826736574723698e-10
556,0.004772708740086606
557,0.001094412151439952
558,4.10925194481441e-05
559,4.209153213808908e-06
560,0.018807162613464865
561,5.981162930814834e-06
562,0.0009239671089887848
563,0.0015086306876961047
564,0.0001280519248886555
565,0.0004335587919907089
566,1.5874296639533078e-05
567,2.4446024977770526e-05
568,0.001413224869102332
569,0.0005052133932124043
570,0.0032332469681949166
571,0.00039789189958651833
572,0.07781904420643755
573,1.2833647347707573e-09
574,7.0193460665784124e-06
575,4.943323734087877e-11
576,0.0016909161295296357
577,0.004653568405271031
578,1.4628190700499614e-09
579,9.87519457092065e-06
580,2.6379849291044104e-05
581,0.0059084599512828845
582,8.642917185662034e-07
583,0.0003584349242894538
584,0.07408344370449303
585,2.8848161420165665e-05
586,0.012530032125026468
587,0.00025830908962691534
588,0.0003742996973364062
589,0.025943270430608633
590,1.4628190700499614e-09
591,5.972683906314592e-06
592,4.943323734087877e-11
593,7.646171111780757e-12
594,3.839447247813718e-07
595,6.409911978136099e-05
596,0.0005942643274917474
597,7.459974843493905e-05
598,1.3994959584736623e-08
599,1.610727355919625e-05
600,0.002529014686631412
601,0.0003265004754354694
602,0.015105767596769808
603,2.082487372140488e-06
604,2.0402407104919567e-07
605,0.0035380403677504647
606,0.001155078520711131
607,0.0009451222148548488
608,7.933889371968697e-05
609,0.00011758206705822312
610,1.2384335092456498e-08
611,0.001580221082944429
612,0.018441291985521965
613,4.524609805975292e-09
614,9.775572088593721e-05
615,1.3152134787385762e-05
616,1.3713335995909776e-05
617,1.9245685884403174e-05
618,4.680186118680525e-06
619,0.0001545053411963015
620,0.05703097024610121
621,0.00029088631452722373
622,0.17828354181520437
623,0.00010916916712370058
624,4.943323734087877e-11
625,0.046394010678547926
626,0.0012391193416643553
627,1.24017668382329e-08
628,9.749545158841271e-12
629,2.7073369037918022e-05
630,4.524609805975292e-09
631,7.20718953423637e-06
632,0.0005838888639718087
633,0.01839765645976073
634,0.0006187048005892009
635,1.2833647347707573e-09
636,0.00500004370628885
637,8.632937113905924e-05
638,0.0003611208297468689
639,1.7083874267681966e-10
640,4.88142983731396e-10
641,8.771204017149065e-05
642,0.001116457993143271
643,0.029912832125363047
644,0.0008333388851630491
645,0.09756908138225749
646,0.00014213324788559792
647,7.773127907100932e-05
648,6.284130017598774e-06
649,0.0001222183452516573
650,0.0005304373184316275
651,0.0028994472468942345
652,0.07293857537605533
653,0.000512423920192528
654,4.69846250492085e-06
655,0.009200995289703626
656,0.022853999989016355
657,7.650052667234807e-10
658,1.1868259535883858e-05
659,9.320479664458489e-05
660,3.870791017437999e-05
661,1.6532485978758514e-06
662,1.5290073506334753e-10
663,1.957158748737302e-08
664,9.497719218003683e-05
665,6.311193725745369e-09
666,0.0012438504043850705
667,0.00708460522870626
668,0.03842137976072146
669,1.1417227309331937e-05
670,1.9520998402186883e-08
671,0.012297167139496513
672,0.0396521016030272
673,0.05239110917363269
674,0.0007295173746039256
675,0.003956584503917249
676,0.005185630327930147
677,0.009015308283051408
678,0.016507687231386736
679,2.5187471802749944e-10
680,0.0030216804833541624
681,0.0006793982534475851
682,1.9520998402186883e-08
683,0.0006911858031685296
684,0.08140764972560044
685,1.9210357909933018e-05
686,0.010536913126665262
687,1.9210357909933018e-05
688,0.029891177983918833
689,0.017366137018099123
690,0.018489120584696022
691,1.4871556918600944e-05
692,8.351763359620837e-08
693,0.002130572470290709
694,3.0035418463310762e-05
695,4.24853132365417e-05
696,2.160614375650162e-06
697,0.0002633545290766082
698,0.0003611208297468689
699,0.00023138464218046482
700,0.0027007913070283152
701,7.908119369133013e-06
702,5.332107379524688e-06
703,0.008330187163261043
704,0.006677510849637791
705,0.0003611208297468689
706,0.00011564670413184782
707,0.00014319108989138059
708,0.0012169076184149477
709,0.2549668513928076
710,2.9991711712382884e-05
711,2.7097607950626803e-05
712,0.0015650709532511384
713,8.604315465495416e-05
714,0.01818053855924046
715,8.1260136227913e-06
716,0.006746034805503384
717,0.00013185220374460914
718,0.010284285549455568
719,0.0005052133932124043
720,1.1175207129791837e-08
721,9.065035166271787e-07
722,0.0005136839218455949
723,0.004492958082274851
724,0.0011756576981559494
725,9.398132860127615e-09
726,0.0017320740196458315
727,0.0037965671098298946
728,0.01362148783765975
729,0.0004315390793536672
730,0.007093907728642487
731,0.0005839806562017875
732,0.0001913587193929039
733,6.8101819594994955e-09
734,3.515982457802843e-05
735,0.020996059688704653
736,2.0150119675655036e-13
737,1.511295132976022e-05
738,3.2112351013565084e-05
739,1.584799734620164e-06
740,0.001342817043177137
741,0.00025034872823766777
742,0.0030785784498034373
743,0.0018024354758699
744,1.4760408673500089e-08
745,0.0015457306514467825
746,0.06598741463983396
747,3.280417027267596e-06
748,8.37232474753061e-05
749,0.050124533352169015
750,0.0006911858031685296
751,2.6206638240355463e-07
752,1.251379909074193e-06
753,4.680117160514023e-05
754,1.3994959584736623e-08
755,1.738478398092098e-05
756,0.0025994675794085986
757,0.00976036132580418
758,1.6789690316663876e-05
759,1.3302734592746972e-05
760,0.000396304623381747
761,0.00036083727600890424
762,0.001076981297041043
763,0.002688458964350911
764,0.0018085010683500566
765,0.017819471788670608
766,3.592874200309456e-06
767,0.000761831415588192
768,6.5724202106448e-05
769,5.946851270747131e-06
770,0.04078186657853236
771,0.0014246504164930013
772,3.0801922416684984e-07
773,0.0005136839218455949
774,0.0001608875424260404
775,8.019756028976207e-05
776,0.012645493178377565
777,0.03364395163747041
778,2.4044994781936707e-06
779,7.650052667234807e-10
780,0.00036655026789567303
781,0.03565706477346735
782,0.0843055909324567
783,0.000638910646374676
784,0.0006891550429180012
785,1.6712430030818618e-05
786,0.006288590022786959
787,0.0001404444282534859
788,6.657562067082103e-06
789,3.51168604182543e-05
790,8.624197773232273e-05
791,0.0002659529316772378
792,0.0005222963951751377
793,0.00020345207399281615
794,0.0015833795889473275
795,0.006730036702633354
796,8.100114784754435e-07
797,0.0004424679347217699
798,2.8968957243036563e-09
799,3.0035811855766106e-11
800,0.0004705408898283473
801,6.529529077588102e-06
802,0.0003218267132365011
803,3.117141046638358e-05
804,0.00563991503405225
805,0.0035121085344877235
806,9.94826910092361e-17
807,9.644653713528541e-06
808,5.284298498291846e-10
809,0.6107115853311378
810,2.5321478890514545e-05
811,8.037202582157033e-10
812,0.0002291547867427962
813,1.5118489094269023e-05
814,0.006697957632538073
815,0.006188770294274102
816,0.006496983731532088
817,0.007122242746261378
818,0.0010437156527615284
819,4.9163733722970866e-05
820,0.015443019691825283
821,0.05936879623795355
822,0.005259167641435547
823,0.05239110917363269
824,0.00034364356581476204
825,0.0005136839218455949
826,7.431347365433601e-05
827,0.0012208764433055555
828,0.0003611208297468689
829,0.0004051777381503885
830,0.0003791209229783251
831,0.02717631216447104
832,2.935154361504564e-06
833,0.0001686734061333032
834,7.0330523794336154e-06
835,0.0003223752641606099
836,1.6192784025281103e-07
837,0.0010428432915719254
838,1.2171934138322611e-08
839,1.1233670612319953e-05
840,2.91367837085564e-06
841,1.2338794308842438e-06
842,8.56835205567055e-05
843,0.019628118339012943
844,0.0068882459591706165
845,0.0003809401844673526
846,7.520797238088922e-08
847,2.6550924801594858e-06
848,4.716186101889032e-06
849,0.0001886434696727989
850,1.7041071892679532e-06
851,4.729335167073115e-10
852,0.00011158641786496553
853,0.0006911858031685296
854,9.082681163698221e-07
855,6.88716290631594e-06
856,2.2659980191478037e-05
857,1.9210357909933018e-05
858,0.0001789929570864298
859,0.0022077006707079726
860,3.1919637122150072e-06
861,0.002526014257106198
862,5.106355434464539e-06
863,5.519809420973491e-06
864,0.0006772874385194228
865,0.0019966851040483114
866,2.2957818245206753e-05
867,0.0020881126397006688
868,0.0068569727226333995
869,1.4628190700499614e-09
870,1.2002794907823e-05
871,2.7244636651151843e-06
872,0.0002565970697876986
873,2.2745661273111492e-08
874,0.00491955089371281
875,0.0001567743235209861
876,0.0018244172388119308
877,0.002535268931881286
878,0.00043659396191255394
879,7.187651206784042e-06
880,0.03949560074807833
881,0.0008013832024590982
882,0.0022155203500111124
883,0.08412586230425959
884,0.0026073551162611544
885,1.7666003536265725e-05
886,4.989969613723488e-07
887,9.495712052755882e-05
888,4.79995111759983e-07
889,0.00023431734514748934
890,1.4628190700499614e-09
891,0.00014801852611371355
892,0.0004688899985596914
893,1.9210357909933018e-05
894,0.0016365907388265805
895,3.51168604182543e-05
896,0.055185569451112824
897,6.8101819594994955e-09
898,0.07003549604194588
899,3.469815939088129e-07
900,4.756200434632601e-05
901,0.02582248898375985
902,4.684592308221235e-06
903,0.0018118875095708875
904,0.0038320997442296157
905,0.07781904420643755
906,2.62405300754568e-06
907,0.004965266849546525
908,0.00025472354690164804
909,0.00023240344022639
910,1.2295202697829206e-06
911,4.1438111290821514e-07
912,6.166095528201664e-06
913,0.00017406528374385173
914,0.006384408909640632
915,0.00023437879464052074
916,9.342172079507642e-06
917,3.998851139574533e-06
918,6.674488754433949e-05
919,4.943323734087877e-11
920,0.01558062706219378
921,0.008011326949840974
922,8.428970478249048e-07
923,1.1680547376258698e-05
924,6.311193725745369e-09
925,0.0015253384253261454
926,4.943323734087877e-11
927,0.0014530976223714916
928,0.001041100753721962
929,0.0037991686280198903
930,0.22426758972958136
931,0.0003611208297468689
932,0.07781904420643755
933,1.9210357909933018e-05
934,1.206430714557781e-08
935,7.384160422968918e-07
936,0.004260294214524433
937,4.943323734087877e-11
938,0.0038149950059134722
939,0.04459752416540127
940,3.979842141450747e-06
941,1.3639679297380988e-11
942,4.539956566796312e-06
943,0.00711201718099687
944,0.006434212084137211
945,0.026422897434550122
946,2.1125266891121044e-07
947,1.2200011282257729e-06
948,2.0444195777366942e-13
949,3.022976322594111e-05
950,2.783209315073103e-08
951,9.902685935818332e-05
952,7.234449207174705e-08
953,5.295335571139451e-05
954,0.015853026272257067
955,1.0448109912247806e-06
956,4.524609805975292e-09
957,4.943323734087877e-11
958,0.007707768188806384
959,0.1117190860442361
960,1.546247498217625e-09
961,2.8968957243036563e-09
962,0.0006538481141996784
963,1.8813227142607745e-10
964,0.006272733067158728
965,1.4402510673462488e-05
966,0.0003255566246334477
967,1.7821513317135468e-10
968,0.008452015407000494
969,9.239141611647418e-14
970,8.861854981554625e-06
971,0.00017070855389815872
972,9.640264854581661e-05
973,0.0431933788907222
974,0.001560112637239615
975,0.00798717794777051
976,0.0007963975427231505
977,0.0001842392395537344
978,3.331816972386298e-08
979,0.01563837741675364
980,3.115894084147963e-12
981,2.1299749955316677e-07
982,0.005165095668877561
983,0.0004853616527980644
984,6.777455065253303e-05
985,0.011856730633184336
986,0.0003199202806271589
987,0.000685707677435293
988,1.0170091668859409e-05
989,0.056550001661729916
990,2.1449855438264024e-07
991,0.0008171041576466941
992,0.006731709621838616
993,3.1612640938518254e-08
994,9.153517643737065e-06
995,8.603802117093068e-06
996,6.986409668136852e-08
997,0.058055471355015105
998,0.000977943177995043
999,0.0008990732334064851
1000,0.016816277095546044
1001,3.799090802427781e-05
1002,0.08339124364516591
1003,6.887901186343296e-10
1004,3.327804647530472e-05
1005,0.0012646252982088369
1006,0.0007805957863399149
1007,5.829475845782382e-06
1008,0.053742584571677285
1009,0.008042206066192489
1010,1.2965377164267192e-05
1011,0.00013120082432752957
1012,1.9866354984968685e-07
1013,0.004875016242395669
1014,0.00045330877143949164
1015,3.235679187217147e-06
1016,0.039168027391936935
1017,0.003086981916111421
1018,7.758168907896931e-09
1019,2.7358684653550075e-05
1020,4.9106118996651156e-05
1021,0.0013545893338613307
1022,6.883252292129903e-05
1023,7.747213409158906e-09
1024,3.4543850357123843e-06
1025,0.04234061747895313
1026,0.0006911858031685296
1027,3.2479383619121466e-05
1028,3.7069251743029715e-10
1029,0.00013167791186310338
1030,0.05239110917363269
1031,0.0009710710507259625
1032,0.0007154276341444712
1033,3.711965127175616e-10
1034,0.04262866500711327
1035,4.374375897542991e-09
1036,0.001962836443777
1037,3.5690921035995885e-06
1038,0.0005302967297687989
1039,9.239634410816248e-06
1040,0.01020729177399853
1041,0.0005811791314821036
1042,0.00014296525362663903
1043,1.7159437402444162e-05
1044,1.9551801574954073e-05
1045,3.922576174258324e-05
1046,1.3774286366126607e-06
1047,6.652721402914227e-11
1048,0.07781904420643755
1049,2.7088689018176836e-05
1050,0.0013377934014299566
1051,0.0005890999834862489
1052,5.905847028298296e-06
1053,3.423905113584851e-08
1054,0.008029657974782759
1055,3.571140126956143e-05
1056,3.0851790190384776e-07
1057,3.930354718974668e-06
1058,5.173999857039417e-05
1059,0.00017718641229283173
1060,0.043580663208441194
1061,0.003579185423163143
1062,0.002021609194619919
1063,0.0004971874149911186
1064,4.899327854954302e-07
1065,1.1158397159714859e-10
1066,5.731091769168024e-05
1067,3.987994835585648e-05
1068,0.000902887910936558
1069,1.2972937230369824e-05
1070,5.585541504500016e-10
1071,0.028348650471332802
1072,0.0025315862186604953
1073,9.214454240978983e-06
1074,8.7800978668983e-06
1075,0.012564436230557075
1076,0.010551745851125062
1077,0.03275298333436918
1078,4.729335167073115e-10
1079,3.37937370228467e-07
1080,0.07032757851292078
1081,7.251475026535494e-06
1082,0.0035554248575833543
1083,6.566082849507101e-10
1084,8.351763359620837e-08
1085,0.0001572290051685188
1086,0.04126863630457868
1087,0.005851274789168226
1088,2.921790565838183e-06
1089,8.75052221956495e-06
1090,7.650052667234807e-10
1091,0.0004166618931753198
1092,0.0001244882454228954
1093,0.019371976466008772
1094,0.009275490788388034
1095,0.0013176076415763105
1096,7.492268153607428e-06
1097,0.00240292755741049
1098,1.9735982866845895e-08
1099,0.004417242748120178
1100,0.00011483018187252665
1101,0.007415859072838824
1102,0.00040680371219127976
1103,1.5621166722738917e-06
1104,0.00033644249090946483
1105,0.0007297096738228972
1106,8.609258350734359e-06
1107,0.010293798977991217
1108,0.0008706332781190944
1109,8.693893446664959e-11
1110,3.3142436523719253e-06
1111,0.0014950939953372695
1112,1.9789802129833414e-05
1113,0.0005803134940818865
1114,1.8916493524479662e-05
1115,7.520797238088922e-08
1116,3.730316898748045e-05
